Label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-17,111,87,107,115,133,101,82,87,553,999,393,425,423,319,287,-2.351106,-1.6567876,0.073222674,0.24819891,0.06635359,-0.2599704,-0.33925837,-0.44831428,2.8512547,3.728251,4.6469464,4.7582765,4.9262404,5.1615,5.373786,5.272331,8.84466,8.54347,8.066265,7.934983,8.002961,8.090008,7.6813173,7.677905,3.8000019,5.619998,3.9000015,3.8666675,4.500001,5.3000007,5.825001,6.449997,20.166666,20.759998,17.740002,17.466665,16.842852,16.333323,16,15.799988,-18.516665,-17.740002,-22.259998,-22.066666,-22.599997,-23.116667,-23.5,-23.900002,-0.20728286,0.15103033,0.07174003,0.25697473,0.019973552,-0.036871813,-0.048050653,-0.14743844,-0.019303342,-0.33725873,0.14581354,0.17851518,0.047062807,0.041599922,-0.020830505,-0.07703011,0.16227432,0.04751309,0.041404445,0.06423044,0.019360935,0.027721066,-0.002913828,-0.051007245,9.585685333,9.467612176,9.309355695,9.25563359,9.397852523,9.599838348,9.380581415,9.324627878,27.6405737,27.87955461,28.73021395,28.40727463,28.54280184,28.79666197,29.02034867,29.36753612,0.372573624,0.167697789,0.319420148,0.054668971,0.06211716,0.052452508,0.173992731,9.587078224,102.875,485.5714286
-17,83,91,72,71,98,74,92,56,318,645,301,375,341,217,212,-0.066738375,0.09002199,0.1791661,0.20550232,-0.06871359,-0.27573225,-0.30837318,-0.45489833,4.665701,4.633738,4.647545,4.7967834,5.0034027,4.971161,4.999093,5.043785,8.288426,8.150341,7.9287972,7.931192,7.8637557,8.212511,8.2386875,8.287529,2.6749973,3.4000015,2.9750004,3.0749989,4.0999985,4.699997,5.449997,5.600001,17.5,17.299988,17.32499,17.25,16.879993,16.600006,16.399994,16.200012,-22.274998,-22.475,-22.625,-22.900002,-23.200005,-23.433334,-23.799995,-23.900002,-0.106388286,-0.061184254,0.008148957,0.029631048,-0.052021276,0.000513,-0.07706675,-0.056500953,-0.02296853,-0.10451904,0.018570306,0.0522697,0.050029866,0.07049385,0.033689216,0.020911954,0.048093416,-0.013909402,0.01831374,0.007929031,0.051789153,0.04015217,-0.009022483,-0.048767406,9.511636315,9.375910101,9.192257615,9.27120104,9.320805429,9.603843339,9.641680173,9.71235484,28.45313948,28.56527997,28.65129196,28.83449687,28.98248408,29.09933527,29.41261689,29.41106077,0.121906579,0.027324986,0.060605198,0.088833085,0.081128557,0.08459109,0.077510821,9.511785633,79.625,344.1428571
-17,87,87,70,99,111,73,66,82,318,552,238,372,364,209,191,-0.090381116,-0.13497312,-0.04339491,-0.16903064,-0.16799314,-0.4429273,-0.6655881,-0.49051207,4.7695494,4.871003,4.801871,4.984728,4.929262,5.102642,5.189033,5.1071315,8.151658,7.946355,7.9466553,8.00262,8.093598,7.9203186,7.880914,7.793426,2.9000015,3.5249996,3.199997,3.4200013,3.883335,4.1749973,4.833336,5.25,17.299988,17.17501,17,17,16.84999,16.625008,16.5,16.424995,-23.140001,-23.475,-23.349998,-23.279997,-23.78333,-23.799995,-24,-24.150002,-0.021478008,-0.05971818,0.019449959,0.015051732,0.005909113,0.031056393,-0.12471423,-0.042613946,-0.002260199,-0.055771995,0.033332884,0.027672196,0.06397795,0.09798279,0.017450385,-0.07519752,-0.00770912,-0.038741075,0.023811527,0.030531043,0.01841555,0.021673499,-0.07616675,-0.035997417,9.444908595,9.32145084,9.284889804,9.429634747,9.477983654,9.432104044,9.459274627,9.330642157,29.03720441,29.29986716,29.05963502,29.02851476,29.40491863,29.33021063,29.5230611,29.67432488,0.090430345,0.045347226,0.04386855,0.066837326,0.105046976,0.147171767,0.093629213,9.444912012,84.375,320.5714286
-17,90,84,102,108,96,71,115,88,375,507,270,388,342,231,228,-0.18555064,-0.055365913,0.13910311,0.08000624,-0.12521675,-0.17657237,-0.18495208,-0.20979193,4.495114,4.5624504,4.450821,4.5362144,4.682819,4.693533,4.7143826,4.7471037,8.189068,8.109461,8.1402855,8.231265,8.34068,8.2276745,8.221489,8.218995,1.9000015,2.5499992,2.3800018,2.4600005,3.3800018,3.6499977,4.079999,4.3199997,17.779993,17.799988,17.799988,17.899994,17.580006,17.225006,17.060003,16.799988,-23.039999,-22.700005,-22.799995,-23.02,-23.099998,-23.225002,-23.42,-23.400002,-0.070102885,-0.06286413,0.062332697,0.014318693,-0.021355841,-0.060573388,-0.07513234,0.007354827,-0.06701193,-0.0704633,0.07214318,-0.008124508,0.010934485,0.032620206,0.03659083,0.00177151,-0.006609564,-0.028722884,0.041648794,0.005119049,0.007318165,0.031294625,0.015972089,-0.03023783,9.343517198,9.304965166,9.278653203,9.398795964,9.566159934,9.473914582,9.479055435,9.49372872,29.16469974,28.95914874,29.02315891,29.26400157,29.22483414,29.14488004,29.26066462,29.12837256,0.098701467,0.104041461,0.01724057,0.025083669,0.075581524,0.08508152,0.031169827,9.343759838,94.25,334.4285714
-17,97,76,98,116,97,92,107,73,403,397,249,479,315,208,285,-0.21140802,-0.17866729,0.05602432,-0.093972415,-0.25617957,-0.35673606,-0.23846248,-0.2896984,4.476199,4.541501,4.394318,4.596468,4.704846,4.786488,4.784094,4.821922,8.487445,8.257602,8.318174,8.22089,8.374438,8.340681,8.409393,8.233659,2.740001,2.8250027,2.7199981,2.6200013,3.0399995,3.7199998,4.5999985,4.7249985,17.799988,17.67501,17.879993,18.080006,17.419994,17,16.83999,16.700012,-22.680004,-22.599998,-22.640001,-22.859999,-22.66,-23.160002,-23.400002,-23.349998,-0.045179587,0.002651162,0.031178564,0.042561024,-0.004475596,0.03252247,-0.1353433,-0.054464735,-0.0576046,-6.11E-05,0.03781256,0.03333288,0.051149786,0.038056906,-0.01069014,-0.019761492,-0.005510005,-0.014672983,0.022956314,0.008132651,0.043359216,0.046291366,0.020512853,-0.007228572,9.597800449,9.425770214,9.407719602,9.419096628,9.608975787,9.623132938,9.677929034,9.546098547,28.96083147,28.829612,28.97692504,29.26312659,28.74323204,28.9693647,29.19426901,29.09361473,0.014910695,0.054119173,0.054668653,0.067203818,0.06818306,0.137305736,0.058388151,9.597974897,94.5,333.7142857
-17,88,101,121,123,116,119,95,99,989,315,281,425,351,281,238,-0.23672667,-0.11109097,0.005785987,0.050876785,-0.20450473,-0.3964399,-0.6052542,-0.4982334,4.2904096,4.355053,4.23235,4.3349013,4.6048484,4.634975,4.736928,4.7486596,8.372224,8.307402,8.518371,8.452331,8.274361,8.366338,8.322485,8.400536,1.240001,1.2333323,1.5666656,2,2.5799987,3.7666676,4.6399994,4.860002,18.740002,18.316656,18.299988,18.314274,17.779999,17.316656,17.240002,17.040003,-21.779997,-21.916666,-22,-22.471426,-22.5,-22.9,-22.8,-22.779997,-0.042247433,0.001531241,0.02260609,0.012643173,0.036655996,0.007945332,0.017739538,-0.05385387,-0.05320636,0.03190754,0.018468484,0.055091318,0.05725844,0.024169905,0.09938778,-0.056382865,-0.011374312,-0.001539381,0.01485217,0.030792842,0.027273098,-0.000419,-0.039229773,-0.057930384,9.410514798,9.380392093,9.51185915,9.499255606,9.47161554,9.572657383,9.595237157,9.662660586,28.75923411,28.58953032,28.65909981,29.05817645,28.79296368,28.95624906,28.95837121,28.86017299,0.031981331,0.032752208,0.064366935,0.073253074,0.025445789,0.108312497,0.097134938,9.410672083,107.75,411.4285714
-17,97,90,79,109,97,89,108,72,419,411,230,395,392,249,210,-0.26982653,-0.45010987,-0.11462241,-0.03750916,-0.31818944,-0.509965,-0.50757074,-0.7082847,4.876031,4.848258,4.664503,4.758077,4.968687,5.042488,5.060744,5.2592635,8.01459,8.121851,8.055591,8.023968,7.996634,8.046613,8.241441,7.658253,3.5800004,3.9000015,3.6749973,3.6199982,3.7199998,4.4750004,5.4499993,6.1499977,17,16.924995,17.299988,17.299988,16.779993,16.399994,16.233337,16.125008,-23.180004,-23.224998,-23.074999,-23,-22.94,-23.05,-23.650003,-23.925,-0.003457484,-0.09820269,-0.035069767,0.07870389,0.028857285,-0.011093304,-0.05721363,0.024133263,-0.029993484,-0.071532324,-0.030757073,0.087659165,0.07629707,0.05870415,-0.021237746,-0.00169006,0.013630438,-0.016627753,0.043206498,0.011838568,0.02320066,0.02307849,-0.008360713,-0.041233405,9.385208444,9.469565365,9.309311086,9.328706563,9.419938978,9.509717677,9.684529294,9.317207671,28.96772322,29.0011379,29.07319674,29.00679182,28.66444075,28.64066919,29.19839661,29.49989796,0.122625951,0.063582132,0.118400098,0.084807172,0.064045728,0.061598237,0.047806531,9.385266269,92.625,329.4285714
-17,119,81,82,115,139,124,99,75,415,300,208,312,359,289,259,0.61870164,0.5117606,0.6233903,0.646634,0.46002874,0.26755205,0.11444284,0.30765492,3.965596,3.9061399,3.7508163,3.8732197,4.037308,4.176884,4.3502645,4.272453,8.490237,8.441656,8.5422125,8.483255,8.588172,8.736641,8.503486,8.549395,-0.8833351,-0.35000038,-0.19999695,0.049999237,0.6857147,1.4333344,2,2.5249996,18.966665,19,19.15001,19.299988,19.114292,18.566671,18.33999,18.25,-20.95,-20.975,-21.099998,-21.150002,-21.442858,-21.950003,-22.160002,-22.125,-0.051410425,-0.029419262,-0.01475849,0.173388,0.015173899,-0.053548437,-0.048844777,-0.07482691,-0.08741482,0.08301659,0.022388201,0.15717563,0.077518806,0.024475336,0.023762658,-0.06094399,0.011085165,-0.010549643,0.05618738,0.106156155,0.028611183,0.017804684,0.028209755,-0.01704314,9.391105775,9.315652626,9.350221002,9.348025555,9.500956827,9.687457871,9.55233859,9.562461035,28.27396615,28.30323524,28.49513638,28.63240509,28.73364792,28.78503693,28.83437049,28.79155689,0.088704803,0.062258062,0.256976081,0.084011977,0.061510031,0.061206752,0.097998495,9.391519148,104.25,306
-17,94,103,92,109,121,108,118,80,341,322,224,355,406,252,220,0.13239935,0.060812723,0.31028855,0.2882619,0.10773907,-0.1793257,-0.074020736,-0.19363105,3.7045484,3.7086182,3.6863525,3.6073437,3.828927,3.9607277,4.1208196,4.1120415,8.887277,8.838435,8.6378,8.9583845,8.814853,8.974425,8.674392,8.549396,0.07999878,0.9166667,0.9199997,0.82000124,1.4142859,2.4600005,3.3333333,4.1499977,19.899994,19.533335,19.399994,19.459997,19.399994,18.799994,18.36666,18.299988,-20.779997,-20.95,-20.92,-20.619999,-21.028574,-21.779997,-22,-22.099998,0.03142292,-0.01445306,-0.004984651,0.09275378,0.03909946,-0.04371352,-0.05762088,0.025100466,-0.06542367,-0.05330817,-0.039767325,0.07348709,0.07018841,0.008613202,0.00177151,0.008949176,0.000354,0.028393015,-0.002608395,0.068771206,0.061990604,0.051789153,0.007012732,-0.005890486,9.629376974,9.585169815,9.396651668,9.661711874,9.611135369,9.811209186,9.60373416,9.488864539,28.77193835,28.65822664,28.54562255,28.36455965,28.64543413,28.87662803,28.85212835,28.99175664,0.062103263,0.040163299,0.136868897,0.101479139,0.068316729,0.058073079,0.027291372,9.629599228,103.125,302.8571429
-17,106,95,72,108,113,120,88,98,588,299,222,371,352,291,208,0.20260932,0.039504327,0.24301147,0.3082535,0.040222585,-0.11931106,0.023044195,-0.15753849,4.0360255,4.095042,3.9055414,4.014877,4.2159495,4.304375,4.374506,4.4273577,8.630798,8.472601,8.704719,8.442953,8.776664,8.775548,8.719982,8.337808,0.48000032,1.2399994,1.3000011,1.5666656,2.1499977,2.883335,3.4500008,3.9800003,18.700012,18.700012,18.899994,19.100006,18.71667,18.34999,18.125008,18.100006,-21.28,-21.48,-21.475,-21.816666,-22.1,-21.816666,-22.125002,-22.42,-0.08060977,-0.081709325,-0.007580828,0.10303667,-0.013944007,-0.057315443,-0.072302006,-0.11127521,-0.030360002,-0.02437352,-0.047250424,0.13992886,0.0391361,0.013785194,0.04062254,-0.109650314,0.015992451,0.006585127,0.018619172,0.074309714,0.02197893,0.042341102,-0.001111776,-0.003359759,9.53001713,9.410414299,9.543816903,9.354021216,9.736820786,9.775076571,9.755763418,9.441681885,28.33300635,28.50646326,28.63695866,29.03845012,29.040424,28.65314414,28.80857744,29.08791879,0.085521028,0.051349246,0.188993584,0.047001521,0.072580028,0.082939779,0.156258285,9.530078907,100,333
